scale_label,official_id,query_name,run_phase,candidate_count,global_best_candidate_id,global_best_g_class,global_best_group,global_best_p95_latency_ms,activated_best_candidate_id,activated_best_g_class,activated_best_group,activated_best_p95_latency_ms,activated_regret,primary_best_candidate_id,primary_best_g_class,primary_best_p95_latency_ms,primary_regret,secondary_best_candidate_id,secondary_best_g_class,secondary_best_p95_latency_ms,control_best_candidate_id,control_best_g_class,control_best_p95_latency_ms,activated_top1_preserved,primary_top1_preserved
sf1,IS1,IS1_ProfileOfPerson,cold,2,ldbc_snb_is1_g3_6c817501,G3,primary,0.3077576868236062,ldbc_snb_is1_g3_6c817501,G3,primary,0.3077576868236062,0.0,ldbc_snb_is1_g3_6c817501,G3,0.3077576868236062,0.0,,,,,,,True,True
sf1,IS1,IS1_ProfileOfPerson,hot,2,ldbc_snb_is1_g3_6c817501,G3,primary,0.3514554351568221,ldbc_snb_is1_g3_6c817501,G3,primary,0.3514554351568221,0.0,ldbc_snb_is1_g3_6c817501,G3,0.3514554351568221,0.0,,,,,,,True,True
sf1,IS2,IS2_RecentMessagesOfPerson,cold,6,ldbc_snb_is2_g4_9622e695,G4,secondary_affected,11.680600605905052,ldbc_snb_is2_g4_9622e695,G4,secondary_affected,11.680600605905052,0.0,,,,,ldbc_snb_is2_g4_9622e695,G4,11.680600605905052,,,,True,False
sf1,IS2,IS2_RecentMessagesOfPerson,hot,6,ldbc_snb_is2_g9_b1df45f6,G9,secondary_affected,1.876588980667293,ldbc_snb_is2_g9_b1df45f6,G9,secondary_affected,1.876588980667293,0.0,,,,,ldbc_snb_is2_g9_b1df45f6,G9,1.876588980667293,,,,True,False
sf1,IS3,IS3_FriendsOfPerson,cold,2,ldbc_snb_is3_g3_ebc00ba6,G3,primary,0.6602232344448566,ldbc_snb_is3_g3_ebc00ba6,G3,primary,0.6602232344448566,0.0,ldbc_snb_is3_g3_ebc00ba6,G3,0.6602232344448566,0.0,,,,,,,True,True
sf1,IS3,IS3_FriendsOfPerson,hot,2,ldbc_snb_is3_g3_ebc00ba6,G3,primary,0.7068826584145427,ldbc_snb_is3_g3_ebc00ba6,G3,primary,0.7068826584145427,0.0,ldbc_snb_is3_g3_ebc00ba6,G3,0.7068826584145427,0.0,,,,,,,True,True
sf1,IS4,IS4_ContentOfMessage,cold,2,ldbc_snb_is4_g0_103e0c60,G0,control,1273.7331360811368,ldbc_snb_is4_g1_c923c633,G1,primary,1577.360279881395,0.23837579097174177,ldbc_snb_is4_g1_c923c633,G1,1577.360279881395,0.23837579097174177,,,,ldbc_snb_is4_g0_103e0c60,G0,1273.7331360811368,False,False
sf1,IS4,IS4_ContentOfMessage,hot,2,ldbc_snb_is4_g0_103e0c60,G0,control,1247.1139102010056,ldbc_snb_is4_g1_c923c633,G1,primary,1299.1822987329217,0.041751108784861414,ldbc_snb_is4_g1_c923c633,G1,1299.1822987329217,0.041751108784861414,,,,ldbc_snb_is4_g0_103e0c60,G0,1247.1139102010056,False,False
sf1,IS5,IS5_CreatorOfMessage,cold,2,ldbc_snb_is5_g3_f332352f,G3,primary,1.6563883284106844,ldbc_snb_is5_g3_f332352f,G3,primary,1.6563883284106844,0.0,ldbc_snb_is5_g3_f332352f,G3,1.6563883284106844,0.0,,,,,,,True,True
sf1,IS5,IS5_CreatorOfMessage,hot,2,ldbc_snb_is5_g3_f332352f,G3,primary,0.5504123866558073,ldbc_snb_is5_g3_f332352f,G3,primary,0.5504123866558073,0.0,ldbc_snb_is5_g3_f332352f,G3,0.5504123866558073,0.0,,,,,,,True,True
sf1,IS6,IS6_ForumOfMessage,cold,4,ldbc_snb_is6_g3_f811f02c,G3,secondary_affected,1282.7607713639736,ldbc_snb_is6_g3_f811f02c,G3,secondary_affected,1282.7607713639736,0.0,ldbc_snb_is6_g9_c7584187,G9,1430.9668703237546,0.11553681892079677,ldbc_snb_is6_g3_f811f02c,G3,1282.7607713639736,,,,True,False
sf1,IS6,IS6_ForumOfMessage,hot,4,ldbc_snb_is6_g3_f811f02c,G3,secondary_affected,1294.5043080952018,ldbc_snb_is6_g3_f811f02c,G3,secondary_affected,1294.5043080952018,0.0,ldbc_snb_is6_g9_c7584187,G9,1418.9384921919552,0.09612496715430173,ldbc_snb_is6_g3_f811f02c,G3,1294.5043080952018,,,,True,False
sf1,IS7,IS7_RepliesOfMessage,cold,4,ldbc_snb_is7_g9_392f7469,G9,secondary_affected,0.8571567479521035,ldbc_snb_is7_g9_392f7469,G9,secondary_affected,0.8571567479521035,0.0,ldbc_snb_is7_g3_6298fb5e,G3,1.457880903035402,0.7008334899288059,ldbc_snb_is7_g9_392f7469,G9,0.8571567479521035,,,,True,False
sf1,IS7,IS7_RepliesOfMessage,hot,4,ldbc_snb_is7_g3_6298fb5e,G3,primary,1.2579675763845444,ldbc_snb_is7_g3_6298fb5e,G3,primary,1.2579675763845444,0.0,ldbc_snb_is7_g3_6298fb5e,G3,1.2579675763845444,0.0,ldbc_snb_is7_g9_392f7469,G9,1.431469270028174,,,,True,True
sf3,IC1,IC1_TransitiveFriendsWithName,cold,2,ldbc_snb_ic1_g0_6aac8974,G0,primary,5767.2774193342775,ldbc_snb_ic1_g0_6aac8974,G0,primary,5767.2774193342775,0.0,ldbc_snb_ic1_g0_6aac8974,G0,5767.2774193342775,0.0,,,,,,,True,True
sf3,IC1,IC1_TransitiveFriendsWithName,hot,2,ldbc_snb_ic1_g0_6aac8974,G0,primary,5567.528298520482,ldbc_snb_ic1_g0_6aac8974,G0,primary,5567.528298520482,0.0,ldbc_snb_ic1_g0_6aac8974,G0,5567.528298520482,0.0,,,,,,,True,True
sf3,IC2,IC2_RecentMessagesByFriends,cold,2,ldbc_snb_ic2_g3_8f05f032,G3,primary,123.00968132913096,ldbc_snb_ic2_g3_8f05f032,G3,primary,123.00968132913096,0.0,ldbc_snb_ic2_g3_8f05f032,G3,123.00968132913096,0.0,,,,,,,True,True
sf3,IC2,IC2_RecentMessagesByFriends,hot,2,ldbc_snb_ic2_g0_bcc20fff,G0,primary,36.35683855973183,ldbc_snb_ic2_g0_bcc20fff,G0,primary,36.35683855973183,0.0,ldbc_snb_ic2_g0_bcc20fff,G0,36.35683855973183,0.0,,,,,,,True,True
sf3,IC3,IC3_FriendsAndFriendsOfFriendsInCountries,cold,4,ldbc_snb_ic3_g0_f7817cbe,G0,primary,5634.91951986216,ldbc_snb_ic3_g0_f7817cbe,G0,primary,5634.91951986216,0.0,ldbc_snb_ic3_g0_f7817cbe,G0,5634.91951986216,0.0,ldbc_snb_ic3_g7_a1750f34,G7,5822.711129067466,,,,True,True
sf3,IC3,IC3_FriendsAndFriendsOfFriendsInCountries,hot,4,ldbc_snb_ic3_g7_a1750f34,G7,secondary_affected,5790.021879947744,ldbc_snb_ic3_g7_a1750f34,G7,secondary_affected,5790.021879947744,0.0,ldbc_snb_ic3_g0_f7817cbe,G0,5941.801020386629,0.02621391483243485,ldbc_snb_ic3_g7_a1750f34,G7,5790.021879947744,,,,True,False
sf3,IC4,IC4_NewTopics,cold,2,ldbc_snb_ic4_g3_00df9f3e,G3,primary,124.87070609349756,ldbc_snb_ic4_g3_00df9f3e,G3,primary,124.87070609349756,0.0,ldbc_snb_ic4_g3_00df9f3e,G3,124.87070609349756,0.0,,,,,,,True,True
sf3,IC4,IC4_NewTopics,hot,2,ldbc_snb_ic4_g0_54d8940c,G0,primary,62.66664217691868,ldbc_snb_ic4_g0_54d8940c,G0,primary,62.66664217691868,0.0,ldbc_snb_ic4_g0_54d8940c,G0,62.66664217691868,0.0,,,,,,,True,True
sf3,IC5,IC5_NewGroups,cold,6,ldbc_snb_ic5_g3_45734260,G3,primary,16565.65780080855,ldbc_snb_ic5_g3_45734260,G3,primary,16565.65780080855,0.0,ldbc_snb_ic5_g3_45734260,G3,16565.65780080855,0.0,ldbc_snb_ic5_g9_7a7a63d2,G9,16670.54191934876,,,,True,True
sf3,IC5,IC5_NewGroups,hot,6,ldbc_snb_ic5_g9_7a7a63d2,G9,secondary_affected,16242.84667596221,ldbc_snb_ic5_g9_7a7a63d2,G9,secondary_affected,16242.84667596221,0.0,ldbc_snb_ic5_g0_f44bd6f8,G0,16378.457991825417,0.008348987007548263,ldbc_snb_ic5_g9_7a7a63d2,G9,16242.84667596221,,,,True,False
sf3,IC6,IC6_TagCoOccurrence,cold,2,ldbc_snb_ic6_g3_9a00a0b5,G3,primary,141.42319618258625,ldbc_snb_ic6_g3_9a00a0b5,G3,primary,141.42319618258625,0.0,ldbc_snb_ic6_g3_9a00a0b5,G3,141.42319618258625,0.0,,,,,,,True,True
sf3,IC6,IC6_TagCoOccurrence,hot,2,ldbc_snb_ic6_g3_9a00a0b5,G3,primary,99.28986779414116,ldbc_snb_ic6_g3_9a00a0b5,G3,primary,99.28986779414116,0.0,ldbc_snb_ic6_g3_9a00a0b5,G3,99.28986779414116,0.0,,,,,,,True,True
sf3,IC7,IC7_RecentLikers,cold,4,ldbc_snb_ic7_g3_d6d26f02,G3,primary,3.804086404852569,ldbc_snb_ic7_g3_d6d26f02,G3,primary,3.804086404852569,0.0,ldbc_snb_ic7_g3_d6d26f02,G3,3.804086404852569,0.0,ldbc_snb_ic7_g6_084f8a43,G6,4.38961344771087,,,,True,True
sf3,IC7,IC7_RecentLikers,hot,4,ldbc_snb_ic7_g3_d6d26f02,G3,primary,0.8586212992668152,ldbc_snb_ic7_g3_d6d26f02,G3,primary,0.8586212992668152,0.0,ldbc_snb_ic7_g3_d6d26f02,G3,0.8586212992668152,0.0,ldbc_snb_ic7_g6_084f8a43,G6,1.5853565651923418,,,,True,True
sf3,INS1,INS1_AddPerson,cold,2,ldbc_snb_ins1_g3_10a467d5,G3,primary,1.4482467668130994,ldbc_snb_ins1_g3_10a467d5,G3,primary,1.4482467668130994,0.0,ldbc_snb_ins1_g3_10a467d5,G3,1.4482467668130994,0.0,,,,,,,True,True
sf3,INS1,INS1_AddPerson,hot,2,ldbc_snb_ins1_g3_10a467d5,G3,primary,1.233651558868587,ldbc_snb_ins1_g3_10a467d5,G3,primary,1.233651558868587,0.0,ldbc_snb_ins1_g3_10a467d5,G3,1.233651558868587,0.0,,,,,,,True,True
sf3,INS2,INS2_AddLikeToPost,cold,2,ldbc_snb_ins2_g6_f226f1c0,G6,primary,2.9668412171304217,ldbc_snb_ins2_g6_f226f1c0,G6,primary,2.9668412171304217,0.0,ldbc_snb_ins2_g6_f226f1c0,G6,2.9668412171304217,0.0,,,,,,,True,True
sf3,INS2,INS2_AddLikeToPost,hot,2,ldbc_snb_ins2_g4_9fb1f96c,G4,primary,1.664909720420837,ldbc_snb_ins2_g4_9fb1f96c,G4,primary,1.664909720420837,0.0,ldbc_snb_ins2_g4_9fb1f96c,G4,1.664909720420837,0.0,,,,,,,True,True
sf3,INS3,INS3_AddLikeToComment,cold,2,ldbc_snb_ins3_g6_c1c01729,G6,primary,2.1166453370824447,ldbc_snb_ins3_g6_c1c01729,G6,primary,2.1166453370824447,0.0,ldbc_snb_ins3_g6_c1c01729,G6,2.1166453370824447,0.0,,,,,,,True,True
sf3,INS3,INS3_AddLikeToComment,hot,2,ldbc_snb_ins3_g6_c1c01729,G6,primary,1.1133011430501938,ldbc_snb_ins3_g6_c1c01729,G6,primary,1.1133011430501938,0.0,ldbc_snb_ins3_g6_c1c01729,G6,1.1133011430501938,0.0,,,,,,,True,True
sf3,INS4,INS4_AddForum,cold,2,ldbc_snb_ins4_g3_b5f0ac72,G3,primary,3.529891325160861,ldbc_snb_ins4_g3_b5f0ac72,G3,primary,3.529891325160861,0.0,ldbc_snb_ins4_g3_b5f0ac72,G3,3.529891325160861,0.0,,,,,,,True,True
sf3,INS4,INS4_AddForum,hot,2,ldbc_snb_ins4_g3_b5f0ac72,G3,primary,1.9815747626125813,ldbc_snb_ins4_g3_b5f0ac72,G3,primary,1.9815747626125813,0.0,ldbc_snb_ins4_g3_b5f0ac72,G3,1.9815747626125813,0.0,,,,,,,True,True
sf3,INS5,INS5_AddForumMembership,cold,2,ldbc_snb_ins5_g6_9496cfdb,G6,primary,2.796421898528933,ldbc_snb_ins5_g6_9496cfdb,G6,primary,2.796421898528933,0.0,ldbc_snb_ins5_g6_9496cfdb,G6,2.796421898528933,0.0,,,,,,,True,True
sf3,INS5,INS5_AddForumMembership,hot,2,ldbc_snb_ins5_g6_9496cfdb,G6,primary,0.5913543049246073,ldbc_snb_ins5_g6_9496cfdb,G6,primary,0.5913543049246073,0.0,ldbc_snb_ins5_g6_9496cfdb,G6,0.5913543049246073,0.0,,,,,,,True,True
sf3,INS6,INS6_AddPost,cold,4,ldbc_snb_ins6_g7_2ba4aefb,G7,secondary_affected,3.0367498751729727,ldbc_snb_ins6_g7_2ba4aefb,G7,secondary_affected,3.0367498751729727,0.0,ldbc_snb_ins6_g3_d110d93b,G3,4.394283704459667,0.44703511487239944,ldbc_snb_ins6_g7_2ba4aefb,G7,3.0367498751729727,,,,True,False
sf3,INS6,INS6_AddPost,hot,4,ldbc_snb_ins6_g7_2ba4aefb,G7,secondary_affected,1.0188206331804397,ldbc_snb_ins6_g7_2ba4aefb,G7,secondary_affected,1.0188206331804397,0.0,ldbc_snb_ins6_g3_d110d93b,G3,1.2614910257980223,0.23818755207189068,ldbc_snb_ins6_g7_2ba4aefb,G7,1.0188206331804397,,,,True,False
sf3,INS7,INS7_AddComment,cold,4,ldbc_snb_ins7_g3_e7300dd8,G3,primary,2.971577853895724,ldbc_snb_ins7_g3_e7300dd8,G3,primary,2.971577853895724,0.0,ldbc_snb_ins7_g3_e7300dd8,G3,2.971577853895724,0.0,ldbc_snb_ins7_g7_c86de251,G7,5.038367514498532,,,,True,True
sf3,INS7,INS7_AddComment,hot,4,ldbc_snb_ins7_g7_c86de251,G7,secondary_affected,1.596001721918583,ldbc_snb_ins7_g7_c86de251,G7,secondary_affected,1.596001721918583,0.0,ldbc_snb_ins7_g3_e7300dd8,G3,2.351064747199416,0.4730966232123848,ldbc_snb_ins7_g7_c86de251,G7,1.596001721918583,,,,True,False
sf3,INS8,INS8_AddFriendship,cold,2,ldbc_snb_ins8_g3_8e5c5f42,G3,primary,0.6293094949796795,ldbc_snb_ins8_g3_8e5c5f42,G3,primary,0.6293094949796795,0.0,ldbc_snb_ins8_g3_8e5c5f42,G3,0.6293094949796795,0.0,,,,,,,True,True
sf3,INS8,INS8_AddFriendship,hot,2,ldbc_snb_ins8_g0_2acc6939,G0,primary,0.5076339235529299,ldbc_snb_ins8_g0_2acc6939,G0,primary,0.5076339235529299,0.0,ldbc_snb_ins8_g0_2acc6939,G0,0.5076339235529299,0.0,,,,,,,True,True
sf3,IS1,IS1_ProfileOfPerson,cold,2,ldbc_snb_is1_g3_6c817501,G3,primary,0.4110244568437337,ldbc_snb_is1_g3_6c817501,G3,primary,0.4110244568437337,0.0,ldbc_snb_is1_g3_6c817501,G3,0.4110244568437337,0.0,,,,,,,True,True
sf3,IS1,IS1_ProfileOfPerson,hot,2,ldbc_snb_is1_g3_6c817501,G3,primary,0.2856900915503502,ldbc_snb_is1_g3_6c817501,G3,primary,0.2856900915503502,0.0,ldbc_snb_is1_g3_6c817501,G3,0.2856900915503502,0.0,,,,,,,True,True
sf3,IS2,IS2_RecentMessagesOfPerson,cold,6,ldbc_snb_is2_g9_b1df45f6,G9,secondary_affected,14.032263332046565,ldbc_snb_is2_g9_b1df45f6,G9,secondary_affected,14.032263332046565,0.0,,,,,ldbc_snb_is2_g9_b1df45f6,G9,14.032263332046565,,,,True,False
sf3,IS2,IS2_RecentMessagesOfPerson,hot,6,ldbc_snb_is2_g7_26e684aa,G7,secondary_affected,1.2880705296993256,ldbc_snb_is2_g7_26e684aa,G7,secondary_affected,1.2880705296993256,0.0,,,,,ldbc_snb_is2_g7_26e684aa,G7,1.2880705296993256,,,,True,False
sf3,IS3,IS3_FriendsOfPerson,cold,2,ldbc_snb_is3_g3_ebc00ba6,G3,primary,0.4706294974312185,ldbc_snb_is3_g3_ebc00ba6,G3,primary,0.4706294974312185,0.0,ldbc_snb_is3_g3_ebc00ba6,G3,0.4706294974312185,0.0,,,,,,,True,True
sf3,IS3,IS3_FriendsOfPerson,hot,2,ldbc_snb_is3_g3_ebc00ba6,G3,primary,0.7044013123959301,ldbc_snb_is3_g3_ebc00ba6,G3,primary,0.7044013123959301,0.0,ldbc_snb_is3_g3_ebc00ba6,G3,0.7044013123959301,0.0,,,,,,,True,True
sf3,IS4,IS4_ContentOfMessage,cold,2,ldbc_snb_is4_g0_103e0c60,G0,control,4607.507033087313,ldbc_snb_is4_g1_c923c633,G1,primary,5019.980365107767,0.0895220189700007,ldbc_snb_is4_g1_c923c633,G1,5019.980365107767,0.0895220189700007,,,,ldbc_snb_is4_g0_103e0c60,G0,4607.507033087313,False,False
sf3,IS4,IS4_ContentOfMessage,hot,2,ldbc_snb_is4_g0_103e0c60,G0,control,4795.356284594163,ldbc_snb_is4_g1_c923c633,G1,primary,4950.745343160816,0.03240406955075788,ldbc_snb_is4_g1_c923c633,G1,4950.745343160816,0.03240406955075788,,,,ldbc_snb_is4_g0_103e0c60,G0,4795.356284594163,False,False
sf3,IS5,IS5_CreatorOfMessage,cold,2,ldbc_snb_is5_g3_f332352f,G3,primary,0.6194967543706297,ldbc_snb_is5_g3_f332352f,G3,primary,0.6194967543706297,0.0,ldbc_snb_is5_g3_f332352f,G3,0.6194967543706297,0.0,,,,,,,True,True
sf3,IS5,IS5_CreatorOfMessage,hot,2,ldbc_snb_is5_g3_f332352f,G3,primary,0.9215830126777292,ldbc_snb_is5_g3_f332352f,G3,primary,0.9215830126777292,0.0,ldbc_snb_is5_g3_f332352f,G3,0.9215830126777292,0.0,,,,,,,True,True
sf3,IS6,IS6_ForumOfMessage,cold,4,ldbc_snb_is6_g3_f811f02c,G3,secondary_affected,4738.045672653243,ldbc_snb_is6_g3_f811f02c,G3,secondary_affected,4738.045672653243,0.0,ldbc_snb_is6_g9_c7584187,G9,4974.953198735602,0.05000110645824445,ldbc_snb_is6_g3_f811f02c,G3,4738.045672653243,,,,True,False
sf3,IS6,IS6_ForumOfMessage,hot,4,ldbc_snb_is6_g3_f811f02c,G3,secondary_affected,4783.008740656078,ldbc_snb_is6_g3_f811f02c,G3,secondary_affected,4783.008740656078,0.0,ldbc_snb_is6_g7_0aecbe5c,G7,4882.862508739345,0.020876768891200086,ldbc_snb_is6_g3_f811f02c,G3,4783.008740656078,,,,True,False
sf3,IS7,IS7_RepliesOfMessage,cold,4,ldbc_snb_is7_g3_6298fb5e,G3,primary,1.519719185307622,ldbc_snb_is7_g3_6298fb5e,G3,primary,1.519719185307622,0.0,ldbc_snb_is7_g3_6298fb5e,G3,1.519719185307622,0.0,ldbc_snb_is7_g9_392f7469,G9,1.5995606780052185,,,,True,True
sf3,IS7,IS7_RepliesOfMessage,hot,4,ldbc_snb_is7_g7_4e6a7bf8,G7,secondary_affected,1.341143879108131,ldbc_snb_is7_g7_4e6a7bf8,G7,secondary_affected,1.341143879108131,0.0,ldbc_snb_is7_g3_6298fb5e,G3,1.427461113780737,0.06436090565466211,ldbc_snb_is7_g7_4e6a7bf8,G7,1.341143879108131,,,,True,False
