dataset,scale_label,query_name,run_phase,query_scale_phase_id,baseline,availability_status,selected_g_classes,selected_config_count,global_best_config_id,global_best_g_class,global_best_p95,baseline_best_config_id,baseline_best_g_class,baseline_best_p95,top1_preserved,top3_preserved,near_best_preserved,relative_regret,random_repetitions,random_k_size,random_top1_std,random_top3_std,random_near_best_std,random_regret_std,note
imdb,sf0.5,QG7_UpdateWatchItemMetadata,cold,imdb::sf0.5::QG7_UpdateWatchItemMetadata::cold,random_k,available,random_sample_k=6,6,series_g9,G9,0.2790992075460962,,,0.2863164837457589,0.688,0.984,0.922,0.025859178401538778,1000,6,0.46330983153824834,0.125475097130865,0.26817158686184484,0.0616679663743267,Random-k is averaged over repeated samples from measured configuration classes.
imdb,sf1,QG1_WatchItemById,cold,imdb::sf1::QG1_WatchItemById::cold,random_k,available,random_sample_k=6,6,watchitem_g5,G5,0.4770731044118291,,,0.48940577105095134,0.672,0.987,0.672,0.025850685199130658,1000,6,0.4694848240358787,0.11327400407860577,0.4694848240358787,0.050882620978020446,Random-k is averaged over repeated samples from measured configuration classes.
fiben,sf1,Q4_CompaniesReachedFromPersonThroughAccountHoldingListedSecurity,hot,fiben::sf1::Q4_CompaniesReachedFromPersonThroughAccountHoldingListedSecurity::hot,random_k,available,random_sample_k=6,6,q4_companies_reached_from_person_through_account_holding_listed_security__control__normalized_reference_baseline,CONTROL,1.0028332064393908,,,1.0283852568594738,0.859,1.0,0.859,0.0254798607146316,1000,6,0.3480215510568275,0.0,0.3480215510568275,0.06289035919587244,Random-k is averaged over repeated samples from measured configuration classes.
ldbc_snb,sf1,IC3_FriendsAndFriendsOfFriendsInCountries,hot,ldbc_snb::sf1::IC3_FriendsAndFriendsOfFriendsInCountries::hot,relationship_type_only,available,G0|G3,2,ldbc_snb_ic3_g7_a1750f34,G7,191.8174951424589,ldbc_snb_ic3_g3_f4732bc1,G3,196.6271597528248,0.0,1.0,1.0,0.025074170668289986,,,,,,,Coverage status: partial; performance computed over selected measured classes.
fiben,sf30,Q6_TechUSListedSecuritiesWithHighLastTradedValue,cold,fiben::sf30::Q6_TechUSListedSecuritiesWithHighLastTradedValue::cold,relationship_type_only,available,G3,1,q6_tech_uslisted_securities_with_high_last_traded_value__control__normalized_reference_baseline,CONTROL,414.6383690298535,q6_tech_uslisted_securities_with_high_last_traded_value__g3__association_references,G3,424.9574067362119,0.0,0.0,1.0,0.02488683748805566,,,,,,,Coverage status: partial; performance computed over selected measured classes.
ldbc_snb,sf3,IC7_RecentLikers,cold,ldbc_snb::sf3::IC7_RecentLikers::cold,always_embed,available,G4,1,ldbc_snb_ic7_g6_084f8a43,G6,12214.90409550604,ldbc_snb_ic7_g4_5de4a081,G4,12515.382232602837,0.0,1.0,1.0,0.02459930382976515,,,,,,,Coverage status: partial; performance computed over selected measured classes.
ldbc_snb,sf3,INS3_AddLikeToComment,cold,ldbc_snb::sf3::INS3_AddLikeToComment::cold,always_reference,available,G6,1,ldbc_snb_ins3_g4_9ec9f8f6,G4,17.99148843274449,ldbc_snb_ins3_g6_c1c01729,G6,18.43037109792928,0.0,1.0,1.0,0.024393905308358266,,,,,,,Coverage status: partial; performance computed over selected measured classes.
imdb,sf1,QG2_WatchItemByTitle,cold,imdb::sf1::QG2_WatchItemByTitle::cold,random_k,available,random_sample_k=6,6,series_g9,G9,0.3747883944015484,,,0.3836455125856446,0.675,0.987,0.912,0.02363231710586714,1000,6,0.4683748498798798,0.11327400407860577,0.28329489935401236,0.04865433031767336,Random-k is averaged over repeated samples from measured configuration classes.
imdb,sf0.25,QG1_WatchItemById,cold,imdb::sf0.25::QG1_WatchItemById::cold,random_k,available,random_sample_k=6,6,watchitem_g4,G4,0.4589106465573421,,,0.46962297036807277,0.672,0.992,0.921,0.02334294026754956,1000,6,0.4694848240358787,0.08908422980528034,0.26973876250921,0.05607290970980048,Random-k is averaged over repeated samples from measured configuration classes.
fiben,sf1,Q4_CompaniesReachedFromPersonThroughAccountHoldingListedSecurity,cold,fiben::sf1::Q4_CompaniesReachedFromPersonThroughAccountHoldingListedSecurity::cold,random_k,available,random_sample_k=6,6,q4_companies_reached_from_person_through_account_holding_listed_security__g2__embed_containment_children,G2,1.1454378021880982,,,1.1720336298458278,0.854,1.0,0.854,0.02321891909532246,1000,6,0.3531062163145815,0.0,0.3531062163145815,0.056155785401806144,Random-k is averaged over repeated samples from measured configuration classes.
imdb,sf0.5,QG2_WatchItemByTitle,hot,imdb::sf0.5::QG2_WatchItemByTitle::hot,random_k,available,random_sample_k=6,6,series_g7,G7,0.2852347490261309,,,0.29183561047830153,0.683,0.988,0.683,0.02314185587382943,1000,6,0.4653074252577537,0.10888526071052962,0.4653074252577537,0.0341889894466714,Random-k is averaged over repeated samples from measured configuration classes.
ldbc_snb,sf1,IS4_ContentOfMessage,cold,ldbc_snb::sf1::IS4_ContentOfMessage::cold,random_k,available,random_sample_k=1,1,ldbc_snb_is4_g0_103e0c60,G0,10.940066496550555,,,11.192661640998253,0.525,1.0,1.0,0.023088995348185665,1000,1,0.4993746088859544,0.0,0.0,0.02427380636119966,Random-k is averaged over repeated samples from measured configuration classes.
imdb,sf1,QG2_WatchItemByTitle,hot,imdb::sf1::QG2_WatchItemByTitle::hot,always_reference,available,G0|G3|G6|G7,4,series_g8,G8,0.3094789477472659,watchitem_g0,G0,0.3165574067679699,0.0,1.0,1.0,0.022872182654842668,,,,,,,Coverage status: partial; performance computed over selected measured classes.
imdb,sf1,QG2_WatchItemByTitle,hot,imdb::sf1::QG2_WatchItemByTitle::hot,relationship_type_only,available,G0|G2,2,series_g8,G8,0.3094789477472659,watchitem_g0,G0,0.3165574067679699,0.0,1.0,1.0,0.022872182654842668,,,,,,,Coverage status: partial; performance computed over selected measured classes.
imdb,sf1,QG2_WatchItemByTitle,hot,imdb::sf1::QG2_WatchItemByTitle::hot,schema_lens,available,G0|G2|G3|G4|G5|G6,6,series_g8,G8,0.3094789477472659,watchitem_g0,G0,0.3165574067679699,0.0,1.0,1.0,0.022872182654842668,,,,,,,SchemaLens selects all non-control measured configuration classes for this case.
imdb,sf1,QG8_AddPersonRoleToWatchItem,cold,imdb::sf1::QG8_AddPersonRoleToWatchItem::cold,random_k,available,random_sample_k=6,6,series_g8,G8,0.6625108515436291,,,0.6775877012667477,0.661,0.99,0.92,0.022757136261224654,1000,6,0.4733698342733723,0.09949874371066199,0.2712931993250107,0.040891419134523474,Random-k is averaged over repeated samples from measured configuration classes.
imdb,sf0.25,QG10_AdvancedSearchWatchItems,hot,imdb::sf0.25::QG10_AdvancedSearchWatchItems::hot,always_reference,available,G0|G3|G6|G7,4,series_g9,G9,115.31208974847686,watchitem_g3,G3,117.93523374872166,0.0,1.0,1.0,0.022748213183600215,,,,,,,Coverage status: partial; performance computed over selected measured classes.
imdb,sf0.25,QG10_AdvancedSearchWatchItems,hot,imdb::sf0.25::QG10_AdvancedSearchWatchItems::hot,relationship_type_only,available,G0|G2|G3,3,series_g9,G9,115.31208974847686,watchitem_g3,G3,117.93523374872166,0.0,1.0,1.0,0.022748213183600215,,,,,,,Coverage status: full; performance computed over selected measured classes.
ldbc_snb,sf1,IC5_NewGroups,hot,ldbc_snb::sf1::IC5_NewGroups::hot,always_embed,available,G4|G9,2,ldbc_snb_ic5_g6_733601c1,G6,176.75362160953227,ldbc_snb_ic5_g9_7a7a63d2,G9,180.77021691133268,0.0,1.0,1.0,0.02272426027384886,,,,,,,Coverage status: partial; performance computed over selected measured classes.
fiben,sf1,Q8_IBMTransactionsBelowAverageSellingPrice,hot,fiben::sf1::Q8_IBMTransactionsBelowAverageSellingPrice::hot,random_k,available,random_sample_k=5,5,q8_ibmtransactions_below_average_selling_price__g7__update_aware_references,G7,0.8635510283056645,,,0.8831322822079528,0.833,1.0,0.833,0.022675271362605734,1000,5,0.3729758705332022,0.0,0.3729758705332022,0.050642689078110564,Random-k is averaged over repeated samples from measured configuration classes.
imdb,sf0.5,QG7_UpdateWatchItemMetadata,hot,imdb::sf0.5::QG7_UpdateWatchItemMetadata::hot,random_k,available,random_sample_k=6,6,series_g7,G7,0.2189182479924056,,,0.22381662219777354,0.657,0.991,0.657,0.022375358154418514,1000,6,0.4747114913292073,0.09444045743218316,0.4747114913292073,0.031070282497018938,Random-k is averaged over repeated samples from measured configuration classes.
ldbc_snb,sf3,IS2_RecentMessagesOfPerson,cold,ldbc_snb::sf3::IS2_RecentMessagesOfPerson::cold,depth_only,available,G9,1,ldbc_snb_is2_g0_1d094f1c,G0,3223.8675457047,ldbc_snb_is2_g9_b1df45f6,G9,3295.608892347075,0.0,0.0,1.0,0.02225319298181438,,,,,,,Coverage status: partial; performance computed over selected measured classes.
fiben,sf1,Q2_CompanyWithIndustryCountryAndListedSecurities,cold,fiben::sf1::Q2_CompanyWithIndustryCountryAndListedSecurities::cold,always_embed,available,G5|G9,2,q2_company_with_industry_country_and_listed_securities__g1__embed_descriptors,G1,0.2041728235781192,q2_company_with_industry_country_and_listed_securities__g5__shared_targets_as_references,G5,0.2086676482576875,0.0,1.0,1.0,0.02201480393324002,,,,,,,Coverage status: partial; performance computed over selected measured classes.
ldbc_snb,sf3,IC5_NewGroups,hot,ldbc_snb::sf3::IC5_NewGroups::hot,depth_only,available,G3|G4|G6|G9,4,ldbc_snb_ic5_g7_a2002d4c,G7,193.8014049548656,ldbc_snb_ic5_g6_733601c1,G6,197.9609202870052,0.0,1.0,1.0,0.021462771815861193,,,,,,,Coverage status: partial; performance computed over selected measured classes.
fiben,sf10,Q7_PersonsWhoBoughtMoreIBMThanSold,cold,fiben::sf10::Q7_PersonsWhoBoughtMoreIBMThanSold::cold,relationship_type_only,available,G4|G5|G6,3,q7_persons_who_bought_more_ibmthan_sold__g3__association_references,G3,0.970184727339074,q7_persons_who_bought_more_ibmthan_sold__g6__materialized_query_view,G6,0.9909946296829728,0.0,1.0,1.0,0.02144942273104434,,,,,,,Coverage status: full; performance computed over selected measured classes.
ldbc_snb,sf1,IS1_ProfileOfPerson,cold,ldbc_snb::sf1::IS1_ProfileOfPerson::cold,relationship_type_only,available,G0,1,ldbc_snb_is1_g3_6c817501,G3,9.720513410866246,ldbc_snb_is1_g0_edd90ee3,G0,9.928053754265406,0.0,1.0,1.0,0.02135075943284611,,,,,,,Coverage status: partial; performance computed over selected measured classes.
imdb,sf0.25,QG7_UpdateWatchItemMetadata,hot,imdb::sf0.25::QG7_UpdateWatchItemMetadata::hot,always_reference,available,G0|G3|G6|G7,4,series_g8,G8,0.262326949450653,watchitem_g6,G6,0.2679076482309028,0.0,1.0,1.0,0.02127382944046168,,,,,,,Coverage status: partial; performance computed over selected measured classes.
imdb,sf0.25,QG7_UpdateWatchItemMetadata,hot,imdb::sf0.25::QG7_UpdateWatchItemMetadata::hot,schema_lens,available,G0|G2|G3|G4|G5|G6,6,series_g8,G8,0.262326949450653,watchitem_g6,G6,0.2679076482309028,0.0,1.0,1.0,0.02127382944046168,,,,,,,SchemaLens selects all non-control measured configuration classes for this case.
imdb,sf0.5,QG1_WatchItemById,cold,imdb::sf0.5::QG1_WatchItemById::cold,random_k,available,random_sample_k=6,6,watchitem_g4,G4,0.46593090009992,,,0.4757341406999329,0.65,0.989,0.919,0.021040116888385366,1000,6,0.47696960070847283,0.10430244484191156,0.27283511504203417,0.04654448462192914,Random-k is averaged over repeated samples from measured configuration classes.
fiben,sf30,Q6_TechUSListedSecuritiesWithHighLastTradedValue,cold,fiben::sf30::Q6_TechUSListedSecuritiesWithHighLastTradedValue::cold,always_embed,available,G5|G9,2,q6_tech_uslisted_securities_with_high_last_traded_value__control__normalized_reference_baseline,CONTROL,414.6383690298535,q6_tech_uslisted_securities_with_high_last_traded_value__g9__tradeoff_benchmark_candidate,G9,423.2798835611902,0.0,0.0,1.0,0.02084108750368576,,,,,,,Coverage status: partial; performance computed over selected measured classes.
fiben,sf30,Q6_TechUSListedSecuritiesWithHighLastTradedValue,cold,fiben::sf30::Q6_TechUSListedSecuritiesWithHighLastTradedValue::cold,depth_only,available,G9,1,q6_tech_uslisted_securities_with_high_last_traded_value__control__normalized_reference_baseline,CONTROL,414.6383690298535,q6_tech_uslisted_securities_with_high_last_traded_value__g9__tradeoff_benchmark_candidate,G9,423.2798835611902,0.0,0.0,1.0,0.02084108750368576,,,,,,,Coverage status: partial; performance computed over selected measured classes.
imdb,sf1,QG6_EpisodesOfSeries,cold,imdb::sf1::QG6_EpisodesOfSeries::cold,always_embed,available,G2|G4|G5|G8|G9,5,watchitem_g3,G3,2.7282704060780807,watchitem_g2,G2,2.783679951244266,0.0,1.0,1.0,0.020309403731661985,,,,,,,Coverage status: full; performance computed over selected measured classes.
imdb,sf1,QG6_EpisodesOfSeries,cold,imdb::sf1::QG6_EpisodesOfSeries::cold,depth_only,available,G2|G8|G9,3,watchitem_g3,G3,2.7282704060780807,watchitem_g2,G2,2.783679951244266,0.0,1.0,1.0,0.020309403731661985,,,,,,,Coverage status: full; performance computed over selected measured classes.
fiben,sf30,Q10_CreateAccountHoldingAndBuyTransaction,cold,fiben::sf30::Q10_CreateAccountHoldingAndBuyTransaction::cold,always_embed,available,G2|G4|G5|G9,4,q10_create_account_holding_and_buy_transaction__g7__update_aware_references,G7,0.6923200096935033,q10_create_account_holding_and_buy_transaction__g4__deep_nested_path,G4,0.7058668823447077,0.0,1.0,1.0,0.019567356802530952,,,,,,,Coverage status: partial; performance computed over selected measured classes.
fiben,sf30,Q10_CreateAccountHoldingAndBuyTransaction,cold,fiben::sf30::Q10_CreateAccountHoldingAndBuyTransaction::cold,relationship_type_only,available,G4|G5,2,q10_create_account_holding_and_buy_transaction__g7__update_aware_references,G7,0.6923200096935033,q10_create_account_holding_and_buy_transaction__g4__deep_nested_path,G4,0.7058668823447077,0.0,1.0,1.0,0.019567356802530952,,,,,,,Coverage status: partial; performance computed over selected measured classes.
ldbc_snb,sf1,INS7_AddComment,cold,ldbc_snb::sf1::INS7_AddComment::cold,relationship_type_only,available,G7|G9,2,ldbc_snb_ins7_g0_1f628fad,G0,892.5152572905046,ldbc_snb_ins7_g7_c86de251,G7,909.5462821685924,0.0,1.0,1.0,0.019082054607996893,,,,,,,Coverage status: partial; performance computed over selected measured classes.
ldbc_snb,sf3,IS7_RepliesOfMessage,cold,ldbc_snb::sf3::IS7_RepliesOfMessage::cold,always_embed,available,G9,1,ldbc_snb_is7_g7_4e6a7bf8,G7,16350.502679913156,ldbc_snb_is7_g9_392f7469,G9,16661.761135526434,0.0,0.0,1.0,0.01903662913040983,,,,,,,Coverage status: partial; performance computed over selected measured classes.
ldbc_snb,sf3,IS7_RepliesOfMessage,cold,ldbc_snb::sf3::IS7_RepliesOfMessage::cold,depth_only,available,G9,1,ldbc_snb_is7_g7_4e6a7bf8,G7,16350.502679913156,ldbc_snb_is7_g9_392f7469,G9,16661.761135526434,0.0,0.0,1.0,0.01903662913040983,,,,,,,Coverage status: partial; performance computed over selected measured classes.
fiben,sf1,Q9_PersonsWhoBoughtAndSoldSameStock,cold,fiben::sf1::Q9_PersonsWhoBoughtAndSoldSameStock::cold,always_embed,available,G2|G4|G5|G9,4,q9_persons_who_bought_and_sold_same_stock__g7__update_aware_references,G7,0.921337935142219,q9_persons_who_bought_and_sold_same_stock__g9__tradeoff_benchmark_candidate,G9,0.9385296667460352,0.0,1.0,1.0,0.018659528657270063,,,,,,,Coverage status: partial; performance computed over selected measured classes.
fiben,sf1,Q9_PersonsWhoBoughtAndSoldSameStock,cold,fiben::sf1::Q9_PersonsWhoBoughtAndSoldSameStock::cold,depth_only,available,G3|G4|G5|G9,4,q9_persons_who_bought_and_sold_same_stock__g7__update_aware_references,G7,0.921337935142219,q9_persons_who_bought_and_sold_same_stock__g9__tradeoff_benchmark_candidate,G9,0.9385296667460352,0.0,1.0,1.0,0.018659528657270063,,,,,,,Coverage status: partial; performance computed over selected measured classes.
imdb,sf0.25,QG2_WatchItemByTitle,cold,imdb::sf0.25::QG2_WatchItemByTitle::cold,random_k,available,random_sample_k=6,6,watchitem_g2,G2,0.3874151982017793,,,0.39462444221790066,0.664,0.988,0.919,0.0186085730492342,1000,6,0.47233886141201636,0.10888526071052962,0.27283511504203417,0.03532977748454308,Random-k is averaged over repeated samples from measured configuration classes.
ldbc_snb,sf0.1,IC7_RecentLikers,cold,ldbc_snb::sf0.1::IC7_RecentLikers::cold,depth_only,available,G3|G4|G6,3,ldbc_snb_ic7_g0_39cfc8f6,G0,2432.11135449164,ldbc_snb_ic7_g3_d6d26f02,G3,2476.421374649358,0.0,1.0,1.0,0.018218746471408715,,,,,,,Coverage status: partial; performance computed over selected measured classes.
fiben,sf10,Q9_PersonsWhoBoughtAndSoldSameStock,cold,fiben::sf10::Q9_PersonsWhoBoughtAndSoldSameStock::cold,always_embed,available,G2|G4|G5|G9,4,q9_persons_who_bought_and_sold_same_stock__g3__association_references,G3,1.1547262081876395,q9_persons_who_bought_and_sold_same_stock__g4__deep_nested_path,G4,1.175644638715312,0.0,1.0,1.0,0.01811548952413959,,,,,,,Coverage status: partial; performance computed over selected measured classes.
fiben,sf10,Q9_PersonsWhoBoughtAndSoldSameStock,cold,fiben::sf10::Q9_PersonsWhoBoughtAndSoldSameStock::cold,relationship_type_only,available,G4|G5,2,q9_persons_who_bought_and_sold_same_stock__g3__association_references,G3,1.1547262081876395,q9_persons_who_bought_and_sold_same_stock__g4__deep_nested_path,G4,1.175644638715312,0.0,1.0,1.0,0.01811548952413959,,,,,,,Coverage status: partial; performance computed over selected measured classes.
