dataset,scale_label,query_name,run_phase,query_scale_phase_id,ablation_variant,availability_status,selected_g_classes,selected_config_count,removed_g_classes,removal_reasons,global_best_config_id,global_best_g_class,global_best_p95,ablation_best_config_id,ablation_best_g_class,ablation_best_p95,top1_preserved,top3_preserved,near_best_preserved,relative_regret,rule_note
ldbc_snb,sf1,INS7_AddComment,hot,ldbc_snb::sf1::INS7_AddComment::hot,no_relationship_semantics_no_depth,available,G0|G7|G9,3,G3,G3:removed_semantic_g_class,ldbc_snb_ins7_g9_bcd2ce9b,G9,2.159610408125445,ldbc_snb_ins7_g9_bcd2ce9b,G9,2.159610408125445,1.0,1.0,1.0,0.0,Removed both relationship-semantics-driven and depth-sensitive classes. This ablation tests a reduced activation without semantic type or embedding depth.
ldbc_snb,sf1,INS8_AddFriendship,cold,ldbc_snb::sf1::INS8_AddFriendship::cold,full_schema_lens,available,G0|G3,2,,,ldbc_snb_ins8_g0_2acc6939,G0,9590.868021402255,ldbc_snb_ins8_g0_2acc6939,G0,9590.868021402255,1.0,1.0,1.0,0.0,Full SchemaLens measured space: all non-control benchmark groups.
ldbc_snb,sf1,INS8_AddFriendship,cold,ldbc_snb::sf1::INS8_AddFriendship::cold,no_relationship_semantics,available,G0,1,G3,G3:removed_semantic_g_class,ldbc_snb_ins8_g0_2acc6939,G0,9590.868021402255,ldbc_snb_ins8_g0_2acc6939,G0,9590.868021402255,1.0,1.0,1.0,0.0,"Removed relationship-semantics-driven classes. This ablation ignores association, associative, containment, descriptor, ownership, and subtype signals."
ldbc_snb,sf1,INS8_AddFriendship,cold,ldbc_snb::sf1::INS8_AddFriendship::cold,no_depth,available,G0,1,G3,G3:removed_depth_activation_evidence,ldbc_snb_ins8_g0_2acc6939,G0,9590.868021402255,ldbc_snb_ins8_g0_2acc6939,G0,9590.868021402255,1.0,1.0,1.0,0.0,Removed depth-sensitive classes. This ablation ignores embedding depth and deep/nested traversal evidence.
ldbc_snb,sf1,INS8_AddFriendship,cold,ldbc_snb::sf1::INS8_AddFriendship::cold,no_residual_traversal,available,G0,1,G3,G3:removed_residual_activation_evidence,ldbc_snb_ins8_g0_2acc6939,G0,9590.868021402255,ldbc_snb_ins8_g0_2acc6939,G0,9590.868021402255,1.0,1.0,1.0,0.0,"Removed residual-traversal/reduction-sensitive classes. This ablation ignores Re, DeltaR, and DeltaRratio as activation evidence."
ldbc_snb,sf1,INS8_AddFriendship,cold,ldbc_snb::sf1::INS8_AddFriendship::cold,no_sharedness,available,G0,1,G3,G3:removed_sharedness_activation_evidence,ldbc_snb_ins8_g0_2acc6939,G0,9590.868021402255,ldbc_snb_ins8_g0_2acc6939,G0,9590.868021402255,1.0,1.0,1.0,0.0,Removed sharedness-sensitive classes. This ablation ignores observed sharedness pressure.
ldbc_snb,sf1,INS8_AddFriendship,cold,ldbc_snb::sf1::INS8_AddFriendship::cold,no_update_volatility,available,G0,1,G3,G3:removed_update_activation_evidence,ldbc_snb_ins8_g0_2acc6939,G0,9590.868021402255,ldbc_snb_ins8_g0_2acc6939,G0,9590.868021402255,1.0,1.0,1.0,0.0,Removed update/volatility-sensitive classes. This ablation ignores write pressure and update volatility.
ldbc_snb,sf1,INS8_AddFriendship,cold,ldbc_snb::sf1::INS8_AddFriendship::cold,no_relationship_semantics_no_depth,available,G0,1,G3,G3:removed_semantic_g_class,ldbc_snb_ins8_g0_2acc6939,G0,9590.868021402255,ldbc_snb_ins8_g0_2acc6939,G0,9590.868021402255,1.0,1.0,1.0,0.0,Removed both relationship-semantics-driven and depth-sensitive classes. This ablation tests a reduced activation without semantic type or embedding depth.
ldbc_snb,sf1,INS8_AddFriendship,hot,ldbc_snb::sf1::INS8_AddFriendship::hot,full_schema_lens,available,G0|G3,2,,,ldbc_snb_ins8_g3_8e5c5f42,G3,1.9326052322867329,ldbc_snb_ins8_g3_8e5c5f42,G3,1.9326052322867329,1.0,1.0,1.0,0.0,Full SchemaLens measured space: all non-control benchmark groups.
ldbc_snb,sf1,INS8_AddFriendship,hot,ldbc_snb::sf1::INS8_AddFriendship::hot,no_relationship_semantics,available,G0,1,G3,G3:removed_semantic_g_class,ldbc_snb_ins8_g3_8e5c5f42,G3,1.9326052322867329,ldbc_snb_ins8_g0_2acc6939,G0,2.064096453250386,0.0,1.0,0.0,0.06803832400270772,"Removed relationship-semantics-driven classes. This ablation ignores association, associative, containment, descriptor, ownership, and subtype signals."
ldbc_snb,sf1,INS8_AddFriendship,hot,ldbc_snb::sf1::INS8_AddFriendship::hot,no_depth,available,G0,1,G3,G3:removed_depth_activation_evidence,ldbc_snb_ins8_g3_8e5c5f42,G3,1.9326052322867329,ldbc_snb_ins8_g0_2acc6939,G0,2.064096453250386,0.0,1.0,0.0,0.06803832400270772,Removed depth-sensitive classes. This ablation ignores embedding depth and deep/nested traversal evidence.
ldbc_snb,sf1,INS8_AddFriendship,hot,ldbc_snb::sf1::INS8_AddFriendship::hot,no_residual_traversal,available,G0,1,G3,G3:removed_residual_activation_evidence,ldbc_snb_ins8_g3_8e5c5f42,G3,1.9326052322867329,ldbc_snb_ins8_g0_2acc6939,G0,2.064096453250386,0.0,1.0,0.0,0.06803832400270772,"Removed residual-traversal/reduction-sensitive classes. This ablation ignores Re, DeltaR, and DeltaRratio as activation evidence."
ldbc_snb,sf1,INS8_AddFriendship,hot,ldbc_snb::sf1::INS8_AddFriendship::hot,no_sharedness,available,G0,1,G3,G3:removed_sharedness_activation_evidence,ldbc_snb_ins8_g3_8e5c5f42,G3,1.9326052322867329,ldbc_snb_ins8_g0_2acc6939,G0,2.064096453250386,0.0,1.0,0.0,0.06803832400270772,Removed sharedness-sensitive classes. This ablation ignores observed sharedness pressure.
ldbc_snb,sf1,INS8_AddFriendship,hot,ldbc_snb::sf1::INS8_AddFriendship::hot,no_update_volatility,available,G0,1,G3,G3:removed_update_activation_evidence,ldbc_snb_ins8_g3_8e5c5f42,G3,1.9326052322867329,ldbc_snb_ins8_g0_2acc6939,G0,2.064096453250386,0.0,1.0,0.0,0.06803832400270772,Removed update/volatility-sensitive classes. This ablation ignores write pressure and update volatility.
ldbc_snb,sf1,INS8_AddFriendship,hot,ldbc_snb::sf1::INS8_AddFriendship::hot,no_relationship_semantics_no_depth,available,G0,1,G3,G3:removed_semantic_g_class,ldbc_snb_ins8_g3_8e5c5f42,G3,1.9326052322867329,ldbc_snb_ins8_g0_2acc6939,G0,2.064096453250386,0.0,1.0,0.0,0.06803832400270772,Removed both relationship-semantics-driven and depth-sensitive classes. This ablation tests a reduced activation without semantic type or embedding depth.
ldbc_snb,sf1,IS1_ProfileOfPerson,cold,ldbc_snb::sf1::IS1_ProfileOfPerson::cold,full_schema_lens,available,G0|G3,2,,,ldbc_snb_is1_g3_6c817501,G3,9.720513410866246,ldbc_snb_is1_g3_6c817501,G3,9.720513410866246,1.0,1.0,1.0,0.0,Full SchemaLens measured space: all non-control benchmark groups.
ldbc_snb,sf1,IS1_ProfileOfPerson,cold,ldbc_snb::sf1::IS1_ProfileOfPerson::cold,no_relationship_semantics,available,G0,1,G3,G3:removed_semantic_g_class,ldbc_snb_is1_g3_6c817501,G3,9.720513410866246,ldbc_snb_is1_g0_edd90ee3,G0,9.928053754265406,0.0,1.0,1.0,0.02135075943284611,"Removed relationship-semantics-driven classes. This ablation ignores association, associative, containment, descriptor, ownership, and subtype signals."
ldbc_snb,sf1,IS1_ProfileOfPerson,cold,ldbc_snb::sf1::IS1_ProfileOfPerson::cold,no_depth,available,G0,1,G3,G3:removed_depth_activation_evidence,ldbc_snb_is1_g3_6c817501,G3,9.720513410866246,ldbc_snb_is1_g0_edd90ee3,G0,9.928053754265406,0.0,1.0,1.0,0.02135075943284611,Removed depth-sensitive classes. This ablation ignores embedding depth and deep/nested traversal evidence.
ldbc_snb,sf1,IS1_ProfileOfPerson,cold,ldbc_snb::sf1::IS1_ProfileOfPerson::cold,no_residual_traversal,available,G0,1,G3,G3:removed_residual_activation_evidence,ldbc_snb_is1_g3_6c817501,G3,9.720513410866246,ldbc_snb_is1_g0_edd90ee3,G0,9.928053754265406,0.0,1.0,1.0,0.02135075943284611,"Removed residual-traversal/reduction-sensitive classes. This ablation ignores Re, DeltaR, and DeltaRratio as activation evidence."
ldbc_snb,sf1,IS1_ProfileOfPerson,cold,ldbc_snb::sf1::IS1_ProfileOfPerson::cold,no_sharedness,available,G0,1,G3,G3:removed_sharedness_activation_evidence,ldbc_snb_is1_g3_6c817501,G3,9.720513410866246,ldbc_snb_is1_g0_edd90ee3,G0,9.928053754265406,0.0,1.0,1.0,0.02135075943284611,Removed sharedness-sensitive classes. This ablation ignores observed sharedness pressure.
ldbc_snb,sf1,IS1_ProfileOfPerson,cold,ldbc_snb::sf1::IS1_ProfileOfPerson::cold,no_update_volatility,available,G0,1,G3,G3:removed_update_activation_evidence,ldbc_snb_is1_g3_6c817501,G3,9.720513410866246,ldbc_snb_is1_g0_edd90ee3,G0,9.928053754265406,0.0,1.0,1.0,0.02135075943284611,Removed update/volatility-sensitive classes. This ablation ignores write pressure and update volatility.
ldbc_snb,sf1,IS1_ProfileOfPerson,cold,ldbc_snb::sf1::IS1_ProfileOfPerson::cold,no_relationship_semantics_no_depth,available,G0,1,G3,G3:removed_semantic_g_class,ldbc_snb_is1_g3_6c817501,G3,9.720513410866246,ldbc_snb_is1_g0_edd90ee3,G0,9.928053754265406,0.0,1.0,1.0,0.02135075943284611,Removed both relationship-semantics-driven and depth-sensitive classes. This ablation tests a reduced activation without semantic type or embedding depth.
ldbc_snb,sf1,IS1_ProfileOfPerson,hot,ldbc_snb::sf1::IS1_ProfileOfPerson::hot,full_schema_lens,available,G0|G3,2,,,ldbc_snb_is1_g0_edd90ee3,G0,2.110691754205618,ldbc_snb_is1_g0_edd90ee3,G0,2.110691754205618,1.0,1.0,1.0,0.0,Full SchemaLens measured space: all non-control benchmark groups.
ldbc_snb,sf1,IS1_ProfileOfPerson,hot,ldbc_snb::sf1::IS1_ProfileOfPerson::hot,no_relationship_semantics,available,G0,1,G3,G3:removed_semantic_g_class,ldbc_snb_is1_g0_edd90ee3,G0,2.110691754205618,ldbc_snb_is1_g0_edd90ee3,G0,2.110691754205618,1.0,1.0,1.0,0.0,"Removed relationship-semantics-driven classes. This ablation ignores association, associative, containment, descriptor, ownership, and subtype signals."
ldbc_snb,sf1,IS1_ProfileOfPerson,hot,ldbc_snb::sf1::IS1_ProfileOfPerson::hot,no_depth,available,G0,1,G3,G3:removed_depth_activation_evidence,ldbc_snb_is1_g0_edd90ee3,G0,2.110691754205618,ldbc_snb_is1_g0_edd90ee3,G0,2.110691754205618,1.0,1.0,1.0,0.0,Removed depth-sensitive classes. This ablation ignores embedding depth and deep/nested traversal evidence.
ldbc_snb,sf1,IS1_ProfileOfPerson,hot,ldbc_snb::sf1::IS1_ProfileOfPerson::hot,no_residual_traversal,available,G0,1,G3,G3:removed_residual_activation_evidence,ldbc_snb_is1_g0_edd90ee3,G0,2.110691754205618,ldbc_snb_is1_g0_edd90ee3,G0,2.110691754205618,1.0,1.0,1.0,0.0,"Removed residual-traversal/reduction-sensitive classes. This ablation ignores Re, DeltaR, and DeltaRratio as activation evidence."
ldbc_snb,sf1,IS1_ProfileOfPerson,hot,ldbc_snb::sf1::IS1_ProfileOfPerson::hot,no_sharedness,available,G0,1,G3,G3:removed_sharedness_activation_evidence,ldbc_snb_is1_g0_edd90ee3,G0,2.110691754205618,ldbc_snb_is1_g0_edd90ee3,G0,2.110691754205618,1.0,1.0,1.0,0.0,Removed sharedness-sensitive classes. This ablation ignores observed sharedness pressure.
ldbc_snb,sf1,IS1_ProfileOfPerson,hot,ldbc_snb::sf1::IS1_ProfileOfPerson::hot,no_update_volatility,available,G0,1,G3,G3:removed_update_activation_evidence,ldbc_snb_is1_g0_edd90ee3,G0,2.110691754205618,ldbc_snb_is1_g0_edd90ee3,G0,2.110691754205618,1.0,1.0,1.0,0.0,Removed update/volatility-sensitive classes. This ablation ignores write pressure and update volatility.
ldbc_snb,sf1,IS1_ProfileOfPerson,hot,ldbc_snb::sf1::IS1_ProfileOfPerson::hot,no_relationship_semantics_no_depth,available,G0,1,G3,G3:removed_semantic_g_class,ldbc_snb_is1_g0_edd90ee3,G0,2.110691754205618,ldbc_snb_is1_g0_edd90ee3,G0,2.110691754205618,1.0,1.0,1.0,0.0,Removed both relationship-semantics-driven and depth-sensitive classes. This ablation tests a reduced activation without semantic type or embedding depth.
ldbc_snb,sf1,IS2_RecentMessagesOfPerson,cold,ldbc_snb::sf1::IS2_RecentMessagesOfPerson::cold,full_schema_lens,available,G0|G3|G4|G6|G7|G9,6,,,ldbc_snb_is2_g4_9622e695,G4,895.4777782782895,ldbc_snb_is2_g4_9622e695,G4,895.4777782782895,1.0,1.0,1.0,0.0,Full SchemaLens measured space: all non-control benchmark groups.
ldbc_snb,sf1,IS2_RecentMessagesOfPerson,cold,ldbc_snb::sf1::IS2_RecentMessagesOfPerson::cold,no_relationship_semantics,available,G0|G7|G9,3,G3|G4|G6,G3:removed_semantic_g_class; G4:removed_semantic_activation_evidence; G6:removed_semantic_g_class,ldbc_snb_is2_g4_9622e695,G4,895.4777782782895,ldbc_snb_is2_g0_1d094f1c,G0,922.2268094017618,0.0,1.0,1.0,0.029871239434776247,"Removed relationship-semantics-driven classes. This ablation ignores association, associative, containment, descriptor, ownership, and subtype signals."
ldbc_snb,sf1,IS2_RecentMessagesOfPerson,cold,ldbc_snb::sf1::IS2_RecentMessagesOfPerson::cold,no_depth,available,G0|G6|G7|G9,4,G3|G4,G3:removed_depth_activation_evidence; G4:removed_depth_sensitive_g_class,ldbc_snb_is2_g4_9622e695,G4,895.4777782782895,ldbc_snb_is2_g0_1d094f1c,G0,922.2268094017618,0.0,1.0,1.0,0.029871239434776247,Removed depth-sensitive classes. This ablation ignores embedding depth and deep/nested traversal evidence.
ldbc_snb,sf1,IS2_RecentMessagesOfPerson,cold,ldbc_snb::sf1::IS2_RecentMessagesOfPerson::cold,no_residual_traversal,available,G0|G6|G7,3,G3|G4|G9,G3:removed_residual_activation_evidence; G4:removed_residual_or_reduction_sensitive_g_class; G9:removed_residual_or_reduction_sensitive_g_class,ldbc_snb_is2_g4_9622e695,G4,895.4777782782895,ldbc_snb_is2_g0_1d094f1c,G0,922.2268094017618,0.0,1.0,1.0,0.029871239434776247,"Removed residual-traversal/reduction-sensitive classes. This ablation ignores Re, DeltaR, and DeltaRratio as activation evidence."
ldbc_snb,sf1,IS2_RecentMessagesOfPerson,cold,ldbc_snb::sf1::IS2_RecentMessagesOfPerson::cold,no_sharedness,available,G0|G4|G7,3,G3|G6|G9,G3:removed_sharedness_activation_evidence; G6:removed_sharedness_sensitive_g_class; G9:removed_sharedness_activation_evidence,ldbc_snb_is2_g4_9622e695,G4,895.4777782782895,ldbc_snb_is2_g4_9622e695,G4,895.4777782782895,1.0,1.0,1.0,0.0,Removed sharedness-sensitive classes. This ablation ignores observed sharedness pressure.
ldbc_snb,sf1,IS2_RecentMessagesOfPerson,cold,ldbc_snb::sf1::IS2_RecentMessagesOfPerson::cold,no_update_volatility,available,G0|G4|G6,3,G3|G7|G9,G3:removed_update_activation_evidence; G7:removed_update_sensitive_g_class; G9:removed_update_activation_evidence,ldbc_snb_is2_g4_9622e695,G4,895.4777782782895,ldbc_snb_is2_g4_9622e695,G4,895.4777782782895,1.0,1.0,1.0,0.0,Removed update/volatility-sensitive classes. This ablation ignores write pressure and update volatility.
ldbc_snb,sf1,IS2_RecentMessagesOfPerson,cold,ldbc_snb::sf1::IS2_RecentMessagesOfPerson::cold,no_relationship_semantics_no_depth,available,G0|G7|G9,3,G3|G4|G6,G3:removed_semantic_g_class; G4:removed_semantic_activation_evidence; G6:removed_semantic_g_class,ldbc_snb_is2_g4_9622e695,G4,895.4777782782895,ldbc_snb_is2_g0_1d094f1c,G0,922.2268094017618,0.0,1.0,1.0,0.029871239434776247,Removed both relationship-semantics-driven and depth-sensitive classes. This ablation tests a reduced activation without semantic type or embedding depth.
ldbc_snb,sf1,IS2_RecentMessagesOfPerson,hot,ldbc_snb::sf1::IS2_RecentMessagesOfPerson::hot,full_schema_lens,available,G0|G3|G4|G6|G7|G9,6,,,ldbc_snb_is2_g9_b1df45f6,G9,3.2308551410096698,ldbc_snb_is2_g9_b1df45f6,G9,3.2308551410096698,1.0,1.0,1.0,0.0,Full SchemaLens measured space: all non-control benchmark groups.
ldbc_snb,sf1,IS2_RecentMessagesOfPerson,hot,ldbc_snb::sf1::IS2_RecentMessagesOfPerson::hot,no_relationship_semantics,available,G0|G7|G9,3,G3|G4|G6,G3:removed_semantic_g_class; G4:removed_semantic_activation_evidence; G6:removed_semantic_g_class,ldbc_snb_is2_g9_b1df45f6,G9,3.2308551410096698,ldbc_snb_is2_g9_b1df45f6,G9,3.2308551410096698,1.0,1.0,1.0,0.0,"Removed relationship-semantics-driven classes. This ablation ignores association, associative, containment, descriptor, ownership, and subtype signals."
ldbc_snb,sf1,IS2_RecentMessagesOfPerson,hot,ldbc_snb::sf1::IS2_RecentMessagesOfPerson::hot,no_depth,available,G0|G6|G7|G9,4,G3|G4,G3:removed_depth_activation_evidence; G4:removed_depth_sensitive_g_class,ldbc_snb_is2_g9_b1df45f6,G9,3.2308551410096698,ldbc_snb_is2_g9_b1df45f6,G9,3.2308551410096698,1.0,1.0,1.0,0.0,Removed depth-sensitive classes. This ablation ignores embedding depth and deep/nested traversal evidence.
ldbc_snb,sf1,IS2_RecentMessagesOfPerson,hot,ldbc_snb::sf1::IS2_RecentMessagesOfPerson::hot,no_residual_traversal,available,G0|G6|G7,3,G3|G4|G9,G3:removed_residual_activation_evidence; G4:removed_residual_or_reduction_sensitive_g_class; G9:removed_residual_or_reduction_sensitive_g_class,ldbc_snb_is2_g9_b1df45f6,G9,3.2308551410096698,ldbc_snb_is2_g7_26e684aa,G7,3.487176100315992,0.0,1.0,0.0,0.07933533015851016,"Removed residual-traversal/reduction-sensitive classes. This ablation ignores Re, DeltaR, and DeltaRratio as activation evidence."
ldbc_snb,sf1,IS2_RecentMessagesOfPerson,hot,ldbc_snb::sf1::IS2_RecentMessagesOfPerson::hot,no_sharedness,available,G0|G4|G7,3,G3|G6|G9,G3:removed_sharedness_activation_evidence; G6:removed_sharedness_sensitive_g_class; G9:removed_sharedness_activation_evidence,ldbc_snb_is2_g9_b1df45f6,G9,3.2308551410096698,ldbc_snb_is2_g7_26e684aa,G7,3.487176100315992,0.0,1.0,0.0,0.07933533015851016,Removed sharedness-sensitive classes. This ablation ignores observed sharedness pressure.
ldbc_snb,sf1,IS2_RecentMessagesOfPerson,hot,ldbc_snb::sf1::IS2_RecentMessagesOfPerson::hot,no_update_volatility,available,G0|G4|G6,3,G3|G7|G9,G3:removed_update_activation_evidence; G7:removed_update_sensitive_g_class; G9:removed_update_activation_evidence,ldbc_snb_is2_g9_b1df45f6,G9,3.2308551410096698,ldbc_snb_is2_g4_9622e695,G4,3.509597854281309,0.0,0.0,0.0,0.08627521232181579,Removed update/volatility-sensitive classes. This ablation ignores write pressure and update volatility.
ldbc_snb,sf1,IS2_RecentMessagesOfPerson,hot,ldbc_snb::sf1::IS2_RecentMessagesOfPerson::hot,no_relationship_semantics_no_depth,available,G0|G7|G9,3,G3|G4|G6,G3:removed_semantic_g_class; G4:removed_semantic_activation_evidence; G6:removed_semantic_g_class,ldbc_snb_is2_g9_b1df45f6,G9,3.2308551410096698,ldbc_snb_is2_g9_b1df45f6,G9,3.2308551410096698,1.0,1.0,1.0,0.0,Removed both relationship-semantics-driven and depth-sensitive classes. This ablation tests a reduced activation without semantic type or embedding depth.
ldbc_snb,sf1,IS3_FriendsOfPerson,cold,ldbc_snb::sf1::IS3_FriendsOfPerson::cold,full_schema_lens,available,G0|G3,2,,,ldbc_snb_is3_g3_ebc00ba6,G3,9398.307958112837,ldbc_snb_is3_g3_ebc00ba6,G3,9398.307958112837,1.0,1.0,1.0,0.0,Full SchemaLens measured space: all non-control benchmark groups.
ldbc_snb,sf1,IS3_FriendsOfPerson,cold,ldbc_snb::sf1::IS3_FriendsOfPerson::cold,no_relationship_semantics,available,G0,1,G3,G3:removed_semantic_g_class,ldbc_snb_is3_g3_ebc00ba6,G3,9398.307958112837,ldbc_snb_is3_g0_fc24df68,G0,9459.757429841538,0.0,1.0,1.0,0.0065383547764741,"Removed relationship-semantics-driven classes. This ablation ignores association, associative, containment, descriptor, ownership, and subtype signals."
ldbc_snb,sf1,IS3_FriendsOfPerson,cold,ldbc_snb::sf1::IS3_FriendsOfPerson::cold,no_depth,available,G0,1,G3,G3:removed_depth_activation_evidence,ldbc_snb_is3_g3_ebc00ba6,G3,9398.307958112837,ldbc_snb_is3_g0_fc24df68,G0,9459.757429841538,0.0,1.0,1.0,0.0065383547764741,Removed depth-sensitive classes. This ablation ignores embedding depth and deep/nested traversal evidence.
ldbc_snb,sf1,IS3_FriendsOfPerson,cold,ldbc_snb::sf1::IS3_FriendsOfPerson::cold,no_residual_traversal,available,G0,1,G3,G3:removed_residual_activation_evidence,ldbc_snb_is3_g3_ebc00ba6,G3,9398.307958112837,ldbc_snb_is3_g0_fc24df68,G0,9459.757429841538,0.0,1.0,1.0,0.0065383547764741,"Removed residual-traversal/reduction-sensitive classes. This ablation ignores Re, DeltaR, and DeltaRratio as activation evidence."
ldbc_snb,sf1,IS3_FriendsOfPerson,cold,ldbc_snb::sf1::IS3_FriendsOfPerson::cold,no_sharedness,available,G0,1,G3,G3:removed_sharedness_activation_evidence,ldbc_snb_is3_g3_ebc00ba6,G3,9398.307958112837,ldbc_snb_is3_g0_fc24df68,G0,9459.757429841538,0.0,1.0,1.0,0.0065383547764741,Removed sharedness-sensitive classes. This ablation ignores observed sharedness pressure.
ldbc_snb,sf1,IS3_FriendsOfPerson,cold,ldbc_snb::sf1::IS3_FriendsOfPerson::cold,no_update_volatility,available,G0,1,G3,G3:removed_update_activation_evidence,ldbc_snb_is3_g3_ebc00ba6,G3,9398.307958112837,ldbc_snb_is3_g0_fc24df68,G0,9459.757429841538,0.0,1.0,1.0,0.0065383547764741,Removed update/volatility-sensitive classes. This ablation ignores write pressure and update volatility.
ldbc_snb,sf1,IS3_FriendsOfPerson,cold,ldbc_snb::sf1::IS3_FriendsOfPerson::cold,no_relationship_semantics_no_depth,available,G0,1,G3,G3:removed_semantic_g_class,ldbc_snb_is3_g3_ebc00ba6,G3,9398.307958112837,ldbc_snb_is3_g0_fc24df68,G0,9459.757429841538,0.0,1.0,1.0,0.0065383547764741,Removed both relationship-semantics-driven and depth-sensitive classes. This ablation tests a reduced activation without semantic type or embedding depth.
